"$19,523.66 ",100
"$20,599.01 ",100
"$17,137.23 ",100
"$19,764.43 ",100
"$19,889.05 ",100
"$18,838.45 ",100
"$21,844.47 ",100
"$15,828.41 ",100
"$20,732.30 ",100
"$21,126.81 ",100
"$21,855.79 ",100
"$23,004.71 ",100
"$22,090.90 ",100
"$23,152.73 ",100
"$19,893.18 ",100
"$18,266.63 ",100
"$17,650.24 ",100
"$20,584.54 ",100
"$21,533.57 ",100
"$17,829.65 ",100
"$22,651.17 ",100
"$19,671.67 ",100
"$22,594.86 ",100
"$17,968.77 ",100
"$18,496.09 ",100
"$22,735.09 ",100
"$22,225.98 ",100
"$21,449.84 ",100
"$21,677.86 ",100
"$16,920.51 ",100
"$20,446.75 ",100
"$21,539.88 ",100
"$21,420.42 ",100
"$19,463.44 ",100
"$18,900.64 ",100
"$23,482.05 ",100
"$21,572.26 ",100
"$19,780.59 ",100
"$21,838.21 ",100
"$26,099.66 ",100
"$18,011.13 ",100
"$20,626.56 ",100
"$17,007.65 ",100
"$19,500.28 ",100
"$19,247.34 ",100
"$21,534.29 ",100
"$20,609.71 ",100
"$17,343.82 ",100
"$20,456.75 ",100
"$21,348.04 ",100
"$20,286.65 ",100
"$18,063.38 ",100
"$22,353.98 ",100
"$19,918.31 ",100
"$17,316.47 ",100
"$20,014.70 ",100
"$20,298.65 ",100
"$19,366.77 ",100
"$19,520.82 ",100
"$21,079.06 ",100
"$21,347.95 ",100
"$19,380.54 ",100
"$21,949.46 ",100
"$26,017.03 ",100
"$20,103.29 ",100
"$22,031.80 ",100
"$20,771.64 ",100
"$21,963.35 ",100
"$21,225.52 ",100
"$19,146.49 ",100
"$21,424.43 ",100
"$20,131.99 ",100
"$19,519.64 ",100
"$19,546.43 ",100
"$19,084.25 ",100
"$20,627.48 ",100
"$20,098.33 ",100
"$22,098.48 ",100
"$19,517.38 ",100
"$20,780.16 ",100
"$18,470.09 ",100
"$16,330.80 ",100
"$23,277.40 ",100
"$17,884.18 ",100
"$19,795.66 ",100
"$21,371.71 ",100
"$18,627.43 ",100
"$17,736.11 ",100
"$20,210.36 ",100
"$20,163.68 ",100
"$20,209.22 ",100
"$20,035.15 ",100
"$17,746.97 ",100
"$21,462.02 ",100
"$21,294.24 ",100
"$19,705.30 ",100
"$20,085.50 ",100
"$19,803.62 ",100
"$18,873.85 ",100
"$20,001.58 ",100
"$21,278.82 ",100
"$22,516.01 ",100
"$18,827.73 ",100
"$20,974.57 ",100
"$20,371.10 ",100
"$19,949.51 ",100
"$20,616.68 ",100
"$18,320.82 ",100
"$20,391.22 ",100
"$17,374.63 ",100
"$16,981.37 ",100
"$21,549.20 ",100
"$17,619.65 ",100
"$19,264.76 ",100
"$20,992.63 ",100
"$24,210.95 ",100
"$23,016.34 ",100
"$19,676.42 ",100
"$19,699.45 ",100
"$23,054.59 ",100
"$22,825.48 ",100
"$17,207.84 ",100
"$18,037.82 ",100
"$19,611.34 ",100
"$17,854.66 ",100
"$18,203.33 ",100
"$20,561.92 ",100
"$21,069.15 ",100
"$21,845.66 ",100
"$19,253.84 ",100
"$21,120.89 ",100
"$20,525.80 ",100
"$20,203.42 ",100
"$20,588.59 ",100
"$20,442.24 ",100
"$20,675.84 ",100
"$21,349.77 ",100
"$21,255.79 ",100
"$19,148.07 ",100
"$21,076.16 ",100
"$21,047.60 ",100
"$22,869.01 ",100
"$19,833.98 ",100
"$21,922.04 ",100
"$20,079.66 ",100
"$18,001.38 ",100
"$20,275.82 ",100
"$20,757.35 ",100
"$21,010.31 ",100
"$18,379.04 ",100
"$18,936.06 ",100
"$20,230.56 ",100
"$18,484.10 ",100
"$18,431.10 ",100
"$17,362.98 ",100
"$18,641.92 ",100
"$18,902.41 ",100
"$19,344.65 ",100
"$17,964.23 ",100
"$19,505.63 ",100
"$22,752.63 ",100
"$19,134.68 ",100
"$18,805.70 ",100
"$22,490.62 ",100
"$21,262.84 ",100
"$19,005.34 ",100
"$21,780.91 ",100
"$20,395.80 ",100
"$21,661.69 ",100
"$21,097.03 ",100
"$21,978.20 ",100
"$16,434.36 ",100
"$20,316.18 ",100
"$22,437.54 ",100
"$20,959.37 ",100
"$17,989.84 ",100
"$20,903.18 ",100
"$23,503.74 ",100
"$20,208.36 ",100
"$19,804.11 ",100
"$19,089.16 ",100
"$20,912.73 ",100
"$17,092.66 ",100
"$17,881.92 ",100
"$19,197.25 ",100
"$19,476.39 ",100
"$22,470.13 ",100
"$21,098.45 ",100
"$22,281.76 ",100
"$22,929.22 ",100
"$22,563.14 ",100
"$20,931.59 ",100
"$19,271.76 ",100
"$16,985.88 ",100
"$20,218.81 ",100
"$20,596.32 ",100
"$23,129.33 ",100
"$19,059.99 ",100
"$18,752.73 ",100
"$24,505.37 ",100
"$20,171.11 ",100
"$20,403.91 ",100
"$18,168.59 ",100
"$21,019.06 ",100
"$19,373.00 ",100
"$23,501.93 ",100
"$18,905.13 ",100
"$18,686.40 ",100
"$22,375.92 ",100
"$19,332.09 ",100
"$22,125.98 ",100
"$21,138.65 ",100
"$19,824.75 ",100
"$21,552.35 ",100
"$20,346.78 ",100
"$21,683.19 ",100
"$17,117.43 ",100
"$17,064.04 ",100
"$15,759.70 ",100
"$18,363.65 ",100
"$20,043.04 ",100
"$17,770.42 ",100
"$23,056.89 ",100
"$20,011.44 ",100
"$19,518.02 ",100
"$17,072.94 ",100
"$19,180.85 ",100
"$22,730.82 ",100
"$19,779.53 ",100
"$19,642.14 ",100
"$22,489.16 ",100
"$21,727.25 ",100
"$21,056.12 ",100
"$20,551.19 ",100
"$19,798.45 ",100
"$16,222.01 ",100
"$18,680.81 ",100
"$23,376.98 ",100
"$20,498.48 ",100
"$22,863.23 ",100
"$18,039.70 ",100
"$16,531.02 ",100
"$16,400.07 ",100
"$22,525.32 ",100
"$19,530.11 ",100
"$16,624.76 ",100
"$19,692.51 ",100
"$23,319.68 ",100
"$16,821.23 ",100
"$20,874.10 ",100
"$17,735.39 ",100
"$20,786.52 ",100
"$19,523.07 ",100
"$22,765.25 ",100
"$15,886.97 ",100
"$22,476.78 ",100
"$24,498.04 ",100
"$18,655.09 ",100
"$21,154.14 ",100
"$20,445.99 ",100
"$19,484.50 ",100
"$18,617.41 ",100
"$20,316.70 ",100
"$20,879.27 ",100
"$20,676.49 ",100
"$21,501.75 ",100
"$21,315.87 ",100
"$20,118.34 ",100
"$20,026.31 ",100
"$20,673.81 ",100
"$21,437.07 ",100
"$23,416.82 ",100
"$21,596.88 ",100
"$18,418.00 ",100
"$21,927.83 ",100
"$22,799.22 ",100
"$19,324.68 ",100
"$21,935.18 ",100
"$18,036.45 ",100
"$20,823.98 ",100
"$22,751.45 ",100
"$23,532.38 ",100
"$20,842.47 ",100
"$17,602.44 ",100
"$19,770.78 ",100
"$24,164.47 ",100
"$19,178.18 ",100
"$19,191.97 ",100
"$22,903.52 ",100
"$24,124.46 ",100
"$22,464.49 ",100
"$21,590.54 ",100
"$19,091.92 ",100
"$18,897.94 ",100
"$19,315.31 ",100
"$20,990.63 ",100
"$21,191.32 ",100
"$19,992.68 ",100
"$22,106.22 ",100
"$14,960.04 ",100
"$21,849.26 ",100
"$19,559.63 ",100
"$19,142.63 ",100
"$20,721.66 ",100
"$18,558.45 ",100
"$19,476.83 ",100
"$24,539.77 ",100
"$19,215.40 ",100
"$21,257.19 ",100
"$22,783.43 ",100
"$19,489.50 ",100
"$21,392.45 ",100
"$21,095.39 ",100
"$19,560.00 ",100
"$24,513.11 ",100
"$19,882.34 ",100
"$12,823.19 ",100
"$19,324.23 ",100
"$24,330.05 ",100
"$15,673.32 ",100
"$20,514.51 ",100
"$19,580.33 ",100
"$21,718.97 ",100
"$18,701.79 ",100
"$19,979.69 ",100
"$20,025.54 ",100
"$20,479.98 ",100
"$21,692.29 ",100
"$18,015.56 ",100
"$21,106.52 ",100
"$21,219.67 ",100
"$18,076.24 ",100
"$20,165.40 ",100
"$21,010.81 ",100
"$20,512.16 ",100
"$21,682.77 ",100
"$15,780.99 ",100
"$23,009.63 ",100
"$18,763.59 ",100
"$18,835.23 ",100
"$20,980.13 ",100
"$19,183.49 ",100
"$17,882.40 ",100
"$22,046.35 ",100
"$23,058.68 ",100
"$22,857.34 ",100
"$22,850.77 ",100
"$22,999.66 ",100
"$20,364.14 ",100
"$20,390.77 ",100
"$21,409.73 ",100
"$22,224.35 ",100
"$21,255.07 ",100
"$19,668.27 ",100
"$20,513.46 ",100
"$22,458.96 ",100
"$20,387.64 ",100
"$22,068.29 ",100
"$22,344.64 ",100
"$22,609.36 ",100
"$20,036.35 ",100
"$20,414.23 ",100
"$23,350.59 ",100
"$20,431.86 ",100
"$18,457.37 ",100
"$23,326.58 ",100
"$20,310.38 ",100
"$21,555.17 ",100
"$18,345.19 ",100
"$17,740.48 ",100
"$22,925.56 ",100
"$21,239.62 ",100
"$17,832.86 ",100
"$22,257.73 ",100
"$22,304.50 ",100
"$20,855.15 ",100
"$17,748.34 ",100
"$22,769.06 ",100
"$21,304.40 ",100
"$21,071.75 ",100
"$21,918.40 ",100
"$18,478.29 ",100
"$16,462.94 ",100
"$20,620.73 ",100
"$23,518.02 ",100
"$22,268.83 ",100
"$22,370.99 ",100
"$22,244.94 ",100
"$19,730.85 ",100
"$21,630.30 ",100
"$23,260.11 ",100
"$19,923.47 ",100
"$20,035.29 ",100
"$15,515.45 ",100
"$18,225.51 ",100
"$17,356.57 ",100
"$18,058.90 ",100
"$20,751.06 ",100
"$18,876.67 ",100
"$18,919.93 ",100
"$16,195.07 ",100
"$17,479.40 ",100
"$19,111.90 ",100
"$19,647.20 ",100
"$19,324.97 ",100
"$21,600.04 ",100
"$19,005.82 ",100
"$18,833.86 ",100
"$19,105.68 ",100
"$21,237.84 ",100
"$17,117.27 ",100
"$19,229.04 ",100
"$16,915.15 ",100
"$20,198.58 ",100
"$19,021.24 ",100
"$18,889.12 ",100
"$21,150.11 ",100
"$17,518.54 ",100
"$18,243.06 ",100
"$21,284.18 ",100
"$21,634.51 ",100
"$20,258.96 ",100
"$19,767.49 ",100
"$19,517.65 ",100
"$20,357.94 ",100
"$18,413.09 ",100
"$20,272.65 ",100
"$21,422.31 ",100
"$20,096.78 ",100
"$22,233.72 ",100
"$21,615.85 ",100
"$20,891.70 ",100
"$19,671.22 ",100
"$20,452.51 ",100
"$20,472.68 ",100
"$18,729.90 ",100
"$20,602.68 ",100
"$18,281.49 ",100
"$17,310.16 ",100
"$17,997.17 ",100
"$20,130.43 ",100
"$19,436.34 ",100
"$21,494.20 ",100
"$18,199.21 ",100
"$19,727.88 ",100
"$23,182.13 ",100
"$18,441.86 ",100
"$20,453.06 ",100
"$20,815.20 ",100
"$18,312.16 ",100
"$22,087.29 ",100
"$22,326.86 ",100
"$21,118.04 ",100
"$20,835.97 ",100
"$19,281.36 ",100
"$18,583.87 ",100
"$20,778.99 ",100
"$21,813.68 ",100
"$20,173.37 ",100
"$23,021.61 ",100
"$20,876.68 ",100
"$19,269.07 ",100
"$22,560.01 ",100
"$19,711.56 ",100
"$20,106.52 ",100
"$18,219.95 ",100
"$19,823.90 ",100
"$22,820.12 ",100
"$18,433.98 ",100
"$23,054.01 ",100
"$20,645.21 ",100
"$18,321.09 ",100
"$19,838.85 ",100
"$22,907.87 ",100
"$21,377.37 ",100
"$20,575.81 ",100
"$20,241.31 ",100
"$20,735.28 ",100
"$20,271.36 ",100
"$20,532.83 ",100
"$21,074.34 ",100
"$21,725.49 ",100
"$19,656.75 ",100
"$22,780.59 ",100
"$20,028.82 ",100
"$23,538.31 ",100
"$22,210.62 ",100
"$18,748.32 ",100
"$19,089.51 ",100
"$18,551.79 ",100
"$19,750.64 ",100
"$20,723.41 ",100
"$18,927.68 ",100
"$22,163.40 ",100
"$21,232.78 ",100
"$22,345.88 ",100
"$21,555.11 ",100
"$23,920.16 ",100
"$22,765.31 ",100
"$20,618.56 ",100
"$19,576.54 ",100
"$22,067.70 ",100
"$23,226.35 ",100
"$19,821.89 ",100
"$19,539.30 ",100
"$15,988.83 ",100
"$16,543.21 ",100
"$19,734.08 ",100
"$18,011.14 ",100
"$20,310.07 ",100
"$20,012.33 ",100
"$22,902.17 ",100
"$20,659.30 ",100
"$18,424.27 ",100
"$19,795.56 ",100
"$18,965.52 ",100
"$18,297.52 ",100
"$23,829.22 ",100
"$20,715.79 ",100
"$20,319.97 ",100
"$19,988.85 ",100
"$17,897.29 ",100
"$21,712.23 ",100
"$21,706.08 ",100
"$20,634.62 ",100
"$22,391.07 ",100
"$20,343.65 ",100
"$18,203.58 ",100
"$18,520.11 ",100
"$22,634.91 ",100
"$19,846.15 ",100
"$19,355.59 ",100
"$19,450.80 ",100
"$22,740.70 ",100
"$20,262.08 ",100
"$19,716.72 ",100
"$19,930.73 ",100
"$21,392.80 ",100
"$19,916.43 ",100
"$19,353.46 ",100
"$18,608.93 ",100
"$23,873.31 ",100
"$21,321.76 ",100
"$19,325.84 ",100
"$17,501.34 ",100
"$22,000.50 ",100
"$18,226.46 ",100
"$20,433.38 ",100
"$20,676.61 ",100
"$19,410.77 ",100
"$21,383.29 ",100
"$22,276.59 ",100
"$20,036.94 ",100
"$19,914.26 ",100
"$17,660.25 ",100
"$17,146.13 ",100
"$21,160.15 ",100
"$22,957.02 ",100
"$20,691.10 ",100
"$21,316.96 ",100
"$18,328.98 ",100
"$21,040.33 ",100
"$22,962.28 ",100
"$20,669.47 ",100
"$22,314.26 ",100
"$22,991.27 ",100
"$19,290.04 ",100
"$17,701.95 ",100
"$15,966.57 ",100
"$20,253.26 ",100
"$19,505.96 ",100
"$20,529.86 ",100
"$20,920.32 ",100
"$17,687.46 ",100
"$20,970.41 ",100
"$18,429.25 ",100
"$22,685.03 ",100
"$17,397.25 ",100
"$22,781.79 ",100
"$20,177.68 ",100
"$21,648.98 ",100
"$22,218.22 ",100
"$20,122.56 ",100
"$21,031.79 ",100
"$19,927.34 ",100
"$19,300.18 ",100
"$24,599.65 ",100
"$18,962.93 ",100
"$24,481.68 ",100
"$17,620.83 ",100
"$16,168.65 ",100
"$20,528.65 ",100
"$20,537.48 ",100
"$22,647.93 ",100
"$20,851.03 ",100
"$16,739.41 ",100
"$19,406.78 ",100
"$18,798.71 ",100
"$21,672.43 ",100
"$19,528.03 ",100
"$18,119.41 ",100
"$20,710.55 ",100
"$18,566.58 ",100
"$24,601.07 ",100
"$21,526.93 ",100
"$18,686.99 ",100
"$19,540.29 ",100
"$19,242.01 ",100
"$19,768.11 ",100
"$17,777.29 ",100
"$16,990.81 ",100
"$17,348.61 ",100
"$21,191.18 ",100
"$21,086.74 ",100
"$20,710.95 ",100
"$21,754.27 ",100
"$22,604.50 ",100
"$21,361.65 ",100
"$20,149.73 ",100
"$21,401.31 ",100
"$21,394.98 ",100
"$23,530.95 ",100
"$17,487.60 ",100
"$15,007.23 ",100
"$19,055.78 ",100
"$24,705.47 ",100
"$16,388.32 ",100
"$19,814.11 ",100
"$22,000.59 ",100
"$21,392.77 ",100
"$21,402.09 ",100
"$17,754.56 ",100
"$18,547.23 ",100
"$17,680.55 ",100
"$21,179.88 ",100
"$20,813.91 ",100
"$19,707.80 ",100
"$25,972.18 ",100
"$17,962.27 ",100
"$20,094.34 ",100
"$21,037.47 ",100
"$18,229.17 ",100
"$20,612.76 ",100
"$20,643.43 ",100
"$20,124.27 ",100
"$18,758.44 ",100
"$16,996.82 ",100
"$21,245.57 ",100
"$20,135.40 ",100
"$21,203.74 ",100
"$19,583.52 ",100
"$20,954.80 ",100
"$20,760.00 ",100
"$18,996.44 ",100
"$18,871.12 ",100
"$19,654.97 ",100
"$16,844.27 ",100
"$21,971.76 ",100
"$17,744.23 ",100
"$18,959.18 ",100
"$20,551.56 ",100
"$18,889.84 ",100
"$19,260.20 ",100
"$20,596.94 ",100
"$16,148.47 ",100
"$21,882.56 ",100
"$22,412.47 ",100
"$19,976.29 ",100
"$21,726.45 ",100
"$20,668.53 ",100
"$20,629.88 ",100
"$22,155.92 ",100
"$19,467.55 ",100
"$21,039.20 ",100
"$20,583.94 ",100
"$19,617.08 ",100
"$18,120.66 ",100
"$20,030.90 ",100
"$18,768.43 ",100
"$19,976.48 ",100
"$23,493.80 ",100
"$19,664.38 ",100
"$20,610.16 ",100
"$23,198.09 ",100
"$20,525.81 ",100
"$20,030.66 ",100
"$22,548.69 ",100
"$20,217.34 ",100
"$19,481.42 ",100
"$19,657.24 ",100
"$19,702.06 ",100
"$20,279.13 ",100
"$21,693.25 ",100
"$21,082.68 ",100
"$21,435.29 ",100
"$18,964.78 ",100
"$23,569.54 ",100
"$16,365.90 ",100
"$19,651.98 ",100
"$21,263.21 ",100
"$19,171.12 ",100
"$20,775.74 ",100
"$17,960.34 ",100
"$21,325.95 ",100
"$19,099.79 ",100
"$22,892.24 ",100
"$22,647.65 ",100
"$19,386.19 ",100
"$20,567.22 ",100
"$22,734.59 ",100
"$20,997.08 ",100
"$22,470.27 ",100
"$22,044.20 ",100
"$21,128.38 ",100
"$20,801.31 ",100
"$20,450.53 ",100
"$19,416.38 ",100
"$23,010.48 ",100
"$18,553.75 ",100
"$20,120.66 ",100
"$20,641.74 ",100
"$17,183.01 ",100
"$20,405.12 ",100
"$20,396.41 ",100
"$19,127.50 ",100
"$21,545.48 ",100
"$19,877.38 ",100
"$16,250.49 ",100
"$23,972.04 ",100
"$20,586.88 ",100
"$20,121.82 ",100
"$22,947.35 ",100
"$23,144.97 ",100
"$24,400.06 ",100
"$21,757.13 ",100
"$20,315.21 ",100
"$20,181.78 ",100
"$22,214.91 ",100
"$20,179.63 ",100
"$19,265.28 ",100
"$22,877.39 ",100
"$21,765.92 ",100
"$17,988.79 ",100
"$23,068.74 ",100
"$21,675.98 ",100
"$18,518.25 ",100
"$16,489.27 ",100
"$18,508.97 ",100
"$21,887.91 ",100
"$22,264.62 ",100
"$22,799.88 ",100
"$25,519.07 ",100
"$19,589.06 ",100
"$23,259.37 ",100
"$19,832.18 ",100
"$22,459.95 ",100
"$18,916.93 ",100
"$22,317.50 ",100
"$22,168.37 ",100
"$18,368.63 ",100
"$19,481.68 ",100
"$17,577.07 ",100
"$21,969.84 ",100
"$20,205.95 ",100
"$21,287.65 ",100
"$20,753.08 ",100
"$18,921.47 ",100
"$20,933.95 ",100
"$22,064.44 ",100
"$18,057.26 ",100
"$17,924.77 ",100
"$18,667.48 ",100
"$23,031.64 ",100
"$20,559.28 ",100
"$23,003.83 ",100
"$20,795.09 ",100
"$17,921.50 ",100
"$23,690.61 ",100
"$18,263.41 ",100
"$18,468.48 ",100
"$22,608.84 ",100
"$22,596.25 ",100
"$19,900.45 ",100
"$19,774.15 ",100
"$20,941.93 ",100
"$20,654.63 ",100
"$19,918.22 ",100
"$21,765.44 ",100
"$22,414.09 ",100
"$21,120.95 ",100
"$19,076.01 ",100
"$23,768.56 ",100
"$20,133.97 ",100
"$21,956.43 ",100
"$16,261.62 ",100
"$18,809.79 ",100
"$23,191.27 ",100
"$20,728.40 ",100
"$17,717.17 ",100
"$22,242.24 ",100
"$21,513.12 ",100
"$22,570.95 ",100
"$21,026.61 ",100
"$21,863.90 ",100
"$20,720.02 ",100
"$23,106.91 ",100
"$17,862.12 ",100
"$18,440.52 ",100
"$18,883.11 ",100
"$22,217.57 ",100
"$22,000.16 ",100
"$19,649.21 ",100
"$18,857.32 ",100
"$18,464.66 ",100
"$18,318.84 ",100
"$19,115.23 ",100
"$20,619.81 ",100
"$22,410.12 ",100
"$18,663.27 ",100
"$21,412.36 ",100
"$22,501.32 ",100
"$18,882.15 ",100
"$22,300.52 ",100
"$23,356.95 ",100
"$19,927.77 ",100
"$21,313.75 ",100
"$20,367.18 ",100
"$23,083.91 ",100
"$19,555.81 ",100
"$19,396.67 ",100
"$25,349.44 ",100
"$21,201.45 ",100
"$18,636.33 ",100
"$22,662.04 ",100
"$20,300.80 ",100
"$19,822.33 ",100
"$19,328.57 ",100
"$18,221.48 ",100
"$19,549.07 ",100
"$19,515.15 ",100
"$19,518.62 ",100
"$19,438.63 ",100
"$20,704.87 ",100
"$17,812.24 ",100
"$23,021.11 ",100
"$21,762.09 ",100
"$19,091.94 ",100
"$16,730.92 ",100
"$23,848.10 ",100
"$23,311.59 ",100
"$19,536.07 ",100
"$21,914.88 ",100
"$22,056.62 ",100
"$22,051.93 ",100
"$18,954.04 ",100
"$21,647.27 ",100
"$18,408.97 ",100
"$19,494.93 ",100
"$19,353.88 ",100
"$20,529.45 ",100
"$23,614.34 ",100
"$19,437.16 ",100
"$22,029.13 ",100
"$21,248.14 ",100
"$21,451.12 ",100
"$18,387.43 ",100
"$19,379.21 ",100
"$19,659.69 ",100
"$22,650.84 ",100
"$18,995.74 ",100
"$22,505.25 ",100
"$19,783.16 ",100
"$21,540.73 ",100
"$21,085.22 ",100
"$16,836.40 ",100
"$18,516.24 ",100
"$18,522.37 ",100
"$16,250.88 ",100
"$19,754.41 ",100
"$18,547.14 ",100
"$20,432.95 ",100
"$20,614.58 ",100
"$21,225.00 ",100
"$21,218.35 ",100
"$23,425.16 ",100
"$21,047.25 ",100
"$23,284.31 ",100
"$20,149.31 ",100
"$17,988.35 ",100
"$26,333.22 ",100
"$20,630.89 ",100
"$23,814.12 ",100
"$20,317.74 ",100
"$19,390.94 ",100
"$24,622.20 ",100
"$19,258.54 ",100
"$18,948.51 ",100
"$18,316.73 ",100
"$17,835.57 ",100
"$18,761.19 ",100
"$20,663.80 ",100
"$19,792.63 ",100
"$18,294.86 ",100
"$20,323.14 ",100
"$23,616.74 ",100
"$22,857.23 ",100
"$22,331.93 ",100
"$20,586.66 ",100
"$24,645.85 ",100
"$19,412.22 ",100
"$15,253.86 ",100
"$22,910.32 ",100
"$20,472.06 ",100
"$22,625.11 ",100
"$22,473.87 ",100
"$20,417.66 ",100
"$20,537.32 ",100
"$20,310.73 ",100
"$20,393.89 ",100
"$21,031.34 ",100
"$18,983.31 ",100
"$22,168.78 ",100
"$21,858.66 ",100
"$23,249.34 ",100
"$22,288.44 ",100
"$24,103.65 ",100
"$19,546.08 ",100
"$20,186.78 ",100
"$19,127.46 ",100
"$21,586.61 ",100
"$17,834.38 ",100
"$22,190.94 ",100
"$20,099.86 ",100
